118,1,"rider_piece",5
118,2,"rider_piece",12
118,2,"chain_of_fools",22
118,3,"rider_monument",5
118,3,"heart_of_the_foreign_god",2
118,3,"serpent_jewel",8
118,4,"rider_monument",12
118,4,"heart_of_the_foreign_god",4
118,4,"scarab_of_wisdom",5
119,1,"lancer_piece",5
119,2,"lancer_piece",12
119,2,"dragon_fang",18
119,3,"lancer_monument",5
119,3,"great_knight_medal",20
119,3,"warhorses_young_horn",3
119,4,"lancer_monument",12
119,4,"warhorses_young_horn",6
119,4,"dragons_reverse_scale",5
120,1,"caster_piece",4
120,2,"caster_piece",10
120,2,"forbidden_page",6
120,3,"caster_monument",4
120,3,"chain_of_fools",24
120,3,"scarab_of_wisdom",2
120,4,"caster_monument",10
120,4,"scarab_of_wisdom",4
120,4,"lamp_of_sealed_evil",6
121,1,"saber_piece",4
121,2,"saber_piece",10
121,2,"eternal_gear",6
121,3,"saber_monument",4
121,3,"great_knight_medal",16
121,3,"dragon_fang",10
121,4,"saber_monument",10
121,4,"dragon_fang",20
121,4,"dragons_reverse_scale",4
122,1,"archer_piece",4
122,2,"archer_piece",10
122,2,"great_knight_medal",12
122,3,"archer_monument",4
122,3,"phoenix_feather",7
122,3,"forbidden_page",4
122,4,"archer_monument",10
122,4,"forbidden_page",8
122,4,"tearstone_of_blood",6
123,1,"saber_piece",4
123,2,"saber_piece",10
123,2,"octuplet_twin_crystals",6
123,3,"saber_monument",4
123,3,"dragons_reverse_scale",4
123,3,"great_knight_medal",8
123,4,"saber_monument",10
123,4,"great_knight_medal",16
123,4,"proof_of_hero",30
124,1,"assassin_piece",4
124,2,"assassin_piece",8
124,2,"evil_bone",15
124,3,"assassin_monument",4
124,3,"chain_of_fools",20
124,3,"tearstone_of_blood",2
124,4,"assassin_monument",8
124,4,"tearstone_of_blood",4
124,4,"black_beast_grease",5
125,1,"archer_piece",4
125,2,"archer_piece",10
125,2,"seed_of_yggdrassil",6
125,3,"archer_monument",4
125,3,"phoenix_feather",3
125,3,"proof_of_hero",20
125,4,"archer_monument",10
125,4,"spirit_root",4
125,4,"phoenix_feather",6
126,1,"saber_piece",4
126,2,"saber_piece",8
126,2,"proof_of_hero",15
126,3,"saber_monument",4
126,3,"eternal_gear",4
126,3,"voids_dust",13
126,4,"saber_monument",8
126,4,"eternal_gear",7
126,4,"great_knight_medal",16
