118,2,"gem_of_rider",5
118,3,"gem_of_rider",12
118,4,"magic_gem_of_rider",5
118,5,"magic_gem_of_rider",12
118,5,"serpent_jewel",4
118,6,"secret_gem_of_rider",5
118,6,"serpent_jewel",8
118,7,"secret_gem_of_rider",12
118,7,"chain_of_fools",15
118,8,"chain_of_fools",29
118,8,"forbidden_page",6
118,9,"forbidden_page",18
118,9,"lamp_of_sealed_evil",15
118,10,"crystallized_lore",1
119,2,"gem_of_lancer",5
119,3,"gem_of_lancer",12
119,4,"magic_gem_of_lancer",5
119,5,"magic_gem_of_lancer",12
119,5,"great_knight_medal",10
119,6,"secret_gem_of_lancer",5
119,6,"great_knight_medal",20
119,7,"secret_gem_of_lancer",12
119,7,"dragon_fang",12
119,8,"dragon_fang",24
119,8,"meteor_horseshoe",6
119,9,"meteor_horseshoe",18
119,9,"heart_of_the_foreign_god",10
119,10,"crystallized_lore",1
120,2,"gem_of_caster",4
120,3,"gem_of_caster",10
120,4,"magic_gem_of_caster",4
120,5,"magic_gem_of_caster",10
120,5,"chain_of_fools",12
120,6,"secret_gem_of_caster",4
120,6,"chain_of_fools",24
120,7,"secret_gem_of_caster",10
120,7,"forbidden_page",4
120,8,"forbidden_page",8
120,8,"heart_of_the_foreign_god",2
120,9,"heart_of_the_foreign_god",6
120,9,"evil_bone",60
120,10,"crystallized_lore",1
121,2,"gem_of_saber",4
121,3,"gem_of_saber",10
121,4,"magic_gem_of_saber",4
121,5,"magic_gem_of_saber",10
121,5,"great_knight_medal",8
121,6,"secret_gem_of_saber",4
121,6,"great_knight_medal",16
121,7,"secret_gem_of_saber",10
121,7,"eternal_gear",4
121,8,"eternal_gear",8
121,8,"voids_dust",10
121,9,"voids_dust",30
121,9,"tearstone_of_blood",12
121,10,"crystallized_lore",1
122,2,"gem_of_archer",4
122,3,"gem_of_archer",10
122,4,"magic_gem_of_archer",4
122,5,"magic_gem_of_archer",10
122,5,"phoenix_feather",4
122,6,"secret_gem_of_archer",4
122,6,"phoenix_feather",7
122,7,"secret_gem_of_archer",10
122,7,"great_knight_medal",8
122,8,"great_knight_medal",16
122,8,"ghost_lantern",5
122,9,"ghost_lantern",15
122,9,"chain_of_fools",60
122,10,"crystallized_lore",1
123,2,"gem_of_saber",4
123,3,"gem_of_saber",10
123,4,"magic_gem_of_saber",4
123,5,"magic_gem_of_saber",10
123,5,"dragons_reverse_scale",2
123,6,"secret_gem_of_saber",4
123,6,"dragons_reverse_scale",4
123,7,"secret_gem_of_saber",10
123,7,"octuplet_twin_crystals",4
123,8,"octuplet_twin_crystals",8
123,8,"dragon_fang",12
123,9,"dragon_fang",36
123,9,"spirit_root",8
123,10,"crystallized_lore",1
124,2,"gem_of_assassin",4
124,3,"gem_of_assassin",8
124,4,"magic_gem_of_assassin",4
124,5,"magic_gem_of_assassin",8
124,5,"chain_of_fools",10
124,6,"secret_gem_of_assassin",4
124,6,"chain_of_fools",20
124,7,"secret_gem_of_assassin",8
124,7,"evil_bone",10
124,8,"evil_bone",20
124,8,"voids_dust",8
124,9,"voids_dust",24
124,9,"lamp_of_sealed_evil",10
124,10,"crystallized_lore",1
125,2,"gem_of_archer",4
125,3,"gem_of_archer",8
125,4,"magic_gem_of_archer",4
125,5,"magic_gem_of_archer",8
125,5,"proof_of_hero",10
125,6,"secret_gem_of_archer",4
125,6,"proof_of_hero",20
125,7,"secret_gem_of_archer",8
125,7,"seed_of_yggdrassil",4
125,8,"seed_of_yggdrassil",8
125,8,"octuplet_twin_crystals",4
125,9,"octuplet_twin_crystals",12
125,9,"scarab_of_wisdom",7
125,10,"crystallized_lore",1
126,2,"gem_of_saber",4
126,3,"gem_of_saber",8
126,4,"magic_gem_of_saber",4
126,5,"magic_gem_of_saber",8
126,5,"voids_dust",7
126,6,"secret_gem_of_saber",4
126,6,"voids_dust",13
126,7,"secret_gem_of_saber",8
126,7,"proof_of_hero",10
126,8,"chain_of_fools",12
126,8,"proof_of_hero",20
126,9,"chain_of_fools",36
126,9,"tearstone_of_blood",10
126,10,"crystallized_lore",1
