1,2,128,0
1,3,128,0
1,4,128,0
1,5,128,0
1,6,128,0
1,7,128,0
1,8,128,0
1,9,128,0
1,10,128,0
2,2,128,0
2,3,128,0
2,4,128,0
2,5,128,0
2,6,128,0
2,7,128,0
2,8,128,0
2,9,128,0
2,10,128,0
3,2,128,0
3,3,128,0
3,4,128,0
3,5,128,0
3,6,128,0
3,7,128,0
3,8,128,0
3,9,128,0
3,10,128,0
1,2,129,0
1,3,129,0
1,4,129,0
1,5,129,0
1,6,129,0
1,7,129,0
1,8,129,0
1,9,129,0
1,10,129,0
2,2,129,0
2,3,129,0
2,4,129,0
2,5,129,0
2,6,129,0
2,7,129,0
2,8,129,0
2,9,129,0
2,10,129,0
3,2,129,0
3,3,129,0
3,4,129,0
3,5,129,0
3,6,129,0
3,7,129,0
3,8,129,0
3,9,129,0
3,10,129,0
1,2,130,0
1,3,130,0
1,4,130,0
1,5,130,0
1,6,130,0
1,7,130,0
1,8,130,0
1,9,130,0
1,10,130,0
2,2,130,0
2,3,130,0
2,4,130,0
2,5,130,0
2,6,130,0
2,7,130,0
2,8,130,0
2,9,130,0
2,10,130,0
3,2,130,0
3,3,130,0
3,4,130,0
3,5,130,0
3,6,130,0
3,7,130,0
3,8,130,0
3,9,130,0
3,10,130,0
1,2,131,0
1,3,131,0
1,4,131,0
1,5,131,0
1,6,131,0
1,7,131,0
1,8,131,0
1,9,131,0
1,10,131,0
2,2,131,0
2,3,131,0
2,4,131,0
2,5,131,0
2,6,131,0
2,7,131,0
2,8,131,0
2,9,131,0
2,10,131,0
3,2,131,0
3,3,131,0
3,4,131,0
3,5,131,0
3,6,131,0
3,7,131,0
3,8,131,0
3,9,131,0
3,10,131,0
1,2,132,0
1,3,132,0
1,4,132,0
1,5,132,0
1,6,132,0
1,7,132,0
1,8,132,0
1,9,132,0
1,10,132,0
2,2,132,0
2,3,132,0
2,4,132,0
2,5,132,0
2,6,132,0
2,7,132,0
2,8,132,0
2,9,132,0
2,10,132,0
3,2,132,0
3,3,132,0
3,4,132,0
3,5,132,0
3,6,132,0
3,7,132,0
3,8,132,0
3,9,132,0
3,10,132,0
1,2,135,0
1,3,135,0
1,4,135,0
1,5,135,0
1,6,135,0
1,7,135,0
1,8,135,0
1,9,135,0
1,10,135,0
2,2,135,0
2,3,135,0
2,4,135,0
2,5,135,0
2,6,135,0
2,7,135,0
2,8,135,0
2,9,135,0
2,10,135,0
3,2,135,0
3,3,135,0
3,4,135,0
3,5,135,0
3,6,135,0
3,7,135,0
3,8,135,0
3,9,135,0
3,10,135,0
1,2,133,0
1,3,133,0
1,4,133,0
1,5,133,0
1,6,133,0
1,7,133,0
1,8,133,0
1,9,133,0
1,10,133,0
2,2,133,0
2,3,133,0
2,4,133,0
2,5,133,0
2,6,133,0
2,7,133,0
2,8,133,0
2,9,133,0
2,10,133,0
3,2,133,0
3,3,133,0
3,4,133,0
3,5,133,0
3,6,133,0
3,7,133,0
3,8,133,0
3,9,133,0
3,10,133,0
