1,2,proof_of_hero,5
1,3,dragon_fang,5
1,4,seed_of_yggdrassil,5
1,5,octuplet_twin_crystals,5
1,6,voids_dust,5
1,7,eternal_gear,5
1,8,phoenix_feather,5
1,9,dragons_reverse_scale,5
1,10,crystallized_lore,1
2,2,gem_of_saber,5
2,3,gem_of_saber,12
2,4,magic_gem_of_saber,5
2,5,magic_gem_of_saber,12
2,5,proof_of_hero,15
2,6,secret_gem_of_saber,5
2,6,proof_of_hero,29
2,7,secret_gem_of_saber,12
2,7,dragon_fang,12
2,8,dragon_fang,24
2,8,claw_of_chaos,4
2,9,claw_of_chaos,11
2,9,dragons_reverse_scale,10
2,10,crystallized_lore,1
3,2,gem_of_saber,4
3,3,gem_of_saber,10
3,4,magic_gem_of_saber,4
3,5,magic_gem_of_saber,10
3,5,claw_of_chaos,3
3,6,secret_gem_of_saber,4
3,6,claw_of_chaos,5
3,7,secret_gem_of_saber,10
3,7,dragon_fang,10
3,8,dragon_fang,20
3,8,voids_dust,10
3,9,voids_dust,30
3,9,heart_of_the_foreign_god,8
3,10,crystallized_lore,1
4,2,gem_of_saber,4
4,3,gem_of_saber,10
4,4,magic_gem_of_saber,4
4,5,magic_gem_of_saber,10
4,5,dragon_fang,10
4,6,secret_gem_of_saber,4
4,6,dragon_fang,20
4,7,secret_gem_of_saber,10
4,7,proof_of_hero,12
4,8,proof_of_hero,24
4,8,claw_of_chaos,3
4,9,claw_of_chaos,9
4,9,dragons_reverse_scale,8
4,10,crystallized_lore,1
5,2,gem_of_saber,4
5,3,gem_of_saber,10
5,4,magic_gem_of_saber,4
5,5,magic_gem_of_saber,10
5,5,phoenix_feather,4
5,6,secret_gem_of_saber,4
5,6,phoenix_feather,7
5,7,secret_gem_of_saber,10
5,7,octuplet_twin_crystals,4
5,8,octuplet_twin_crystals,8
5,8,dragon_fang,12
5,9,dragon_fang,36
5,9,eternal_gear,20
5,10,crystallized_lore,1
6,2,gem_of_saber,4
6,3,gem_of_saber,10
6,4,magic_gem_of_saber,4
6,5,magic_gem_of_saber,10
6,5,seed_of_yggdrassil,5
6,6,secret_gem_of_saber,4
6,6,seed_of_yggdrassil,10
6,7,secret_gem_of_saber,10
6,7,dragon_fang,10
6,8,dragon_fang,20
6,8,heart_of_the_foreign_god,2
6,9,heart_of_the_foreign_god,6
6,9,dragons_reverse_scale,8
6,10,crystallized_lore,1
7,2,gem_of_saber,4
7,3,gem_of_saber,8
7,4,magic_gem_of_saber,4
7,5,magic_gem_of_saber,8
7,5,eternal_gear,4
7,6,secret_gem_of_saber,4
7,6,eternal_gear,7
7,7,secret_gem_of_saber,8
7,7,proof_of_hero,10
7,8,proof_of_hero,20
7,8,meteor_horseshoe,4
7,9,meteor_horseshoe,12
7,9,claw_of_chaos,10
7,10,crystallized_lore,1
8,2,gem_of_saber,5
8,3,gem_of_saber,12
8,4,magic_gem_of_saber,5
8,5,magic_gem_of_saber,12
8,5,claw_of_chaos,3
8,6,secret_gem_of_saber,5
8,6,claw_of_chaos,6
8,7,secret_gem_of_saber,12
8,7,voids_dust,10
8,8,voids_dust,20
8,8,evil_bone,18
8,9,evil_bone,54
8,9,heart_of_the_foreign_god,10
8,10,crystallized_lore,1
9,2,gem_of_saber,4
9,3,gem_of_saber,8
9,4,magic_gem_of_saber,4
9,5,magic_gem_of_saber,8
9,5,voids_dust,7
9,6,secret_gem_of_saber,4
9,6,voids_dust,13
9,7,secret_gem_of_saber,8
9,7,proof_of_hero,10
9,8,proof_of_hero,20
9,8,ghost_lantern,4
9,9,ghost_lantern,12
9,9,heart_of_the_foreign_god,7
9,10,crystallized_lore,1
10,2,gem_of_saber,4
10,3,gem_of_saber,10
10,4,magic_gem_of_saber,4
10,5,magic_gem_of_saber,10
10,5,seed_of_yggdrassil,5
10,6,secret_gem_of_saber,4
10,6,seed_of_yggdrassil,10
10,7,secret_gem_of_saber,10
10,7,proof_of_hero,12
10,8,proof_of_hero,24
10,8,forbidden_page,5
10,9,forbidden_page,15
10,9,serpent_jewel,16
10,10,crystallized_lore,1
11,2,gem_of_archer,4
11,3,gem_of_archer,10
11,4,magic_gem_of_archer,4
11,5,magic_gem_of_archer,10
11,5,eternal_gear,4
11,6,secret_gem_of_archer,4
11,6,eternal_gear,8
11,7,secret_gem_of_archer,10
11,7,proof_of_hero,12
11,8,proof_of_hero,24
11,8,phoenix_feather,4
11,9,phoenix_feather,12
11,9,voids_dust,40
11,10,crystallized_lore,1
12,2,gem_of_archer,5
12,3,gem_of_archer,12
12,4,magic_gem_of_archer,5
12,5,magic_gem_of_archer,12
12,5,proof_of_hero,15
12,6,secret_gem_of_archer,5
12,6,proof_of_hero,29
12,7,secret_gem_of_archer,12
12,7,serpent_jewel,4
12,8,serpent_jewel,8
12,8,voids_dust,12
12,9,voids_dust,36
12,9,heart_of_the_foreign_god,10
12,10,crystallized_lore,1
13,2,gem_of_archer,4
13,3,gem_of_archer,8
13,4,magic_gem_of_archer,4
13,5,magic_gem_of_archer,8
13,5,serpent_jewel,3
13,6,secret_gem_of_archer,4
13,6,serpent_jewel,6
13,7,secret_gem_of_archer,8
13,7,seed_of_yggdrassil,4
13,8,seed_of_yggdrassil,8
13,8,phoenix_feather,4
13,9,phoenix_feather,10
13,9,voids_dust,32
13,10,crystallized_lore,1
14,2,gem_of_archer,4
14,3,gem_of_archer,10
14,4,magic_gem_of_archer,4
14,5,magic_gem_of_archer,10
14,5,dragon_fang,10
14,6,secret_gem_of_archer,4
14,6,dragon_fang,20
14,7,secret_gem_of_archer,10
14,7,phoenix_feather,4
14,8,phoenix_feather,7
14,8,voids_dust,10
14,9,voids_dust,30
14,9,seed_of_yggdrassil,24
14,10,crystallized_lore,1
15,2,gem_of_archer,4
15,3,gem_of_archer,8
15,4,magic_gem_of_archer,4
15,5,magic_gem_of_archer,8
15,5,dragons_reverse_scale,2
15,6,secret_gem_of_archer,4
15,6,dragons_reverse_scale,3
15,7,secret_gem_of_archer,8
15,7,serpent_jewel,3
15,8,serpent_jewel,6
15,8,claw_of_chaos,3
15,9,claw_of_chaos,8
15,9,heart_of_the_foreign_god,7
15,10,crystallized_lore,1
16,2,gem_of_archer,2
16,3,gem_of_archer,4
16,4,magic_gem_of_archer,2
16,5,magic_gem_of_archer,4
16,5,proof_of_hero,5
16,6,secret_gem_of_archer,2
16,6,proof_of_hero,10
16,7,secret_gem_of_archer,4
16,7,seed_of_yggdrassil,2
16,8,seed_of_yggdrassil,4
16,8,homunculus_baby,2
16,9,homunculus_baby,6
16,9,voids_dust,16
16,10,crystallized_lore,1
17,2,gem_of_lancer,4
17,3,gem_of_lancer,8
17,4,magic_gem_of_lancer,4
17,5,magic_gem_of_lancer,8
17,5,seed_of_yggdrassil,4
17,6,secret_gem_of_lancer,4
17,6,seed_of_yggdrassil,8
17,7,secret_gem_of_lancer,8
17,7,claw_of_chaos,2
17,8,claw_of_chaos,4
17,8,proof_of_hero,12
17,9,proof_of_hero,36
17,9,phoenix_feather,13
17,10,crystallized_lore,1
18,2,gem_of_lancer,4
18,3,gem_of_lancer,10
18,4,magic_gem_of_lancer,4
18,5,magic_gem_of_lancer,10
18,5,dragons_reverse_scale,2
18,6,secret_gem_of_lancer,4
18,6,dragons_reverse_scale,4
18,7,secret_gem_of_lancer,10
18,7,dragon_fang,10
18,8,dragon_fang,20
18,8,forbidden_page,5
18,9,forbidden_page,15
18,9,phoenix_feather,16
18,10,crystallized_lore,1
19,2,gem_of_lancer,3
19,3,gem_of_lancer,6
19,4,magic_gem_of_lancer,3
19,5,magic_gem_of_lancer,6
19,5,seed_of_yggdrassil,3
19,6,secret_gem_of_lancer,3
19,6,seed_of_yggdrassil,6
19,7,secret_gem_of_lancer,6
19,7,evil_bone,8
19,8,evil_bone,15
19,8,voids_dust,6
19,9,voids_dust,42
19,10,crystallized_lore,1
20,2,gem_of_lancer,4
20,3,gem_of_lancer,8
20,4,magic_gem_of_lancer,4
20,5,magic_gem_of_lancer,8
20,5,seed_of_yggdrassil,4
20,6,secret_gem_of_lancer,4
20,6,seed_of_yggdrassil,8
20,7,secret_gem_of_lancer,8
20,7,voids_dust,7
20,8,voids_dust,13
20,8,proof_of_hero,12
20,9,proof_of_hero,36
20,9,octuplet_twin_crystals,16
20,10,crystallized_lore,1
21,2,gem_of_lancer,3
21,3,gem_of_lancer,6
21,4,magic_gem_of_lancer,3
21,5,magic_gem_of_lancer,6
21,5,voids_dust,5
21,6,secret_gem_of_lancer,3
21,6,voids_dust,10
21,7,secret_gem_of_lancer,6
21,7,claw_of_chaos,2
21,8,claw_of_chaos,3
21,8,serpent_jewel,3
21,9,serpent_jewel,8
21,9,evil_bone,36
21,10,crystallized_lore,1
22,2,gem_of_lancer,4
22,3,gem_of_lancer,8
22,4,magic_gem_of_lancer,4
22,5,magic_gem_of_lancer,8
22,5,phoenix_feather,3
22,6,secret_gem_of_lancer,4
22,6,phoenix_feather,6
22,7,secret_gem_of_lancer,8
22,7,octuplet_twin_crystals,4
22,8,octuplet_twin_crystals,7
22,8,eternal_gear,4
22,9,eternal_gear,12
22,9,voids_dust,32
22,10,crystallized_lore,1
23,2,gem_of_rider,4
23,3,gem_of_rider,8
23,4,magic_gem_of_rider,4
23,5,magic_gem_of_rider,8
23,5,voids_dust,7
23,6,secret_gem_of_rider,4
23,6,voids_dust,13
23,7,secret_gem_of_rider,8
23,7,serpent_jewel,3
23,8,serpent_jewel,6
23,8,heart_of_the_foreign_god,2
23,9,heart_of_the_foreign_god,5
23,9,phoenix_feather,13
23,10,crystallized_lore,1
24,2,gem_of_rider,3
24,3,gem_of_rider,6
24,4,magic_gem_of_rider,3
24,5,magic_gem_of_rider,6
24,5,phoenix_feather,2
24,6,secret_gem_of_rider,3
24,6,phoenix_feather,4
24,7,secret_gem_of_rider,6
24,7,proof_of_hero,8
24,8,proof_of_hero,15
24,8,eternal_gear,3
24,9,eternal_gear,9
24,9,meteor_horseshoe,12
24,10,crystallized_lore,1
25,2,gem_of_rider,3
25,3,gem_of_rider,6
25,4,magic_gem_of_rider,3
25,5,magic_gem_of_rider,6
25,5,octuplet_twin_crystals,3
25,6,secret_gem_of_rider,3
25,6,octuplet_twin_crystals,5
25,7,secret_gem_of_rider,6
25,7,evil_bone,8
25,8,evil_bone,15
25,8,homunculus_baby,3
25,9,homunculus_baby,9
25,9,ghost_lantern,12
25,10,crystallized_lore,1
26,2,gem_of_rider,4
26,3,gem_of_rider,8
26,4,magic_gem_of_rider,4
26,5,magic_gem_of_rider,8
26,5,evil_bone,10
26,6,secret_gem_of_rider,4
26,6,evil_bone,20
26,7,secret_gem_of_rider,8
26,7,phoenix_feather,3
26,8,phoenix_feather,6
26,8,serpent_jewel,4
26,9,serpent_jewel,10
26,9,voids_dust,32
26,10,crystallized_lore,1
27,2,gem_of_rider,4
27,3,gem_of_rider,8
27,4,magic_gem_of_rider,4
27,5,magic_gem_of_rider,8
27,5,meteor_horseshoe,4
27,6,secret_gem_of_rider,4
27,6,meteor_horseshoe,7
27,7,secret_gem_of_rider,8
27,7,proof_of_hero,10
27,8,proof_of_hero,20
27,8,eternal_gear,4
27,9,eternal_gear,12
27,9,octuplet_twin_crystals,16
27,10,crystallized_lore,1
28,2,gem_of_rider,4
28,3,gem_of_rider,8
28,4,magic_gem_of_rider,4
28,5,magic_gem_of_rider,8
28,5,octuplet_twin_crystals,4
28,6,secret_gem_of_rider,4
28,6,octuplet_twin_crystals,7
28,7,secret_gem_of_rider,8
28,7,meteor_horseshoe,4
28,8,meteor_horseshoe,7
28,8,claw_of_chaos,3
28,9,claw_of_chaos,8
28,9,proof_of_hero,10
28,10,crystallized_lore,1
29,2,gem_of_rider,4
29,3,gem_of_rider,10
29,4,magic_gem_of_rider,4
29,5,magic_gem_of_rider,10
29,5,serpent_jewel,4
29,6,secret_gem_of_rider,4
29,6,serpent_jewel,7
29,7,secret_gem_of_rider,10
29,7,phoenix_feather,4
29,8,phoenix_feather,7
29,8,heart_of_the_foreign_god,2
29,9,heart_of_the_foreign_god,6
29,9,eternal_gear,20
29,10,crystallized_lore,1
30,2,gem_of_rider,4
30,3,gem_of_rider,10
30,4,magic_gem_of_rider,4
30,5,magic_gem_of_rider,10
30,5,seed_of_yggdrassil,5
30,6,secret_gem_of_rider,4
30,6,seed_of_yggdrassil,10
30,7,secret_gem_of_rider,10
30,7,dragon_fang,10
30,8,dragon_fang,20
30,8,phoenix_feather,4
30,9,phoenix_feather,12
30,9,dragons_reverse_scale,8
30,10,crystallized_lore,1
31,2,gem_of_caster,4
31,3,gem_of_caster,8
31,4,magic_gem_of_caster,4
31,5,magic_gem_of_caster,8
31,5,voids_dust,7
31,6,secret_gem_of_caster,4
31,6,voids_dust,13
31,7,secret_gem_of_caster,8
31,7,dragon_fang,8
31,8,dragon_fang,16
31,8,ghost_lantern,4
31,9,ghost_lantern,12
31,9,forbidden_page,16
31,10,crystallized_lore,1
33,2,gem_of_caster,3
33,3,gem_of_caster,6
33,4,magic_gem_of_caster,3
33,5,magic_gem_of_caster,6
33,5,homunculus_baby,3
33,6,secret_gem_of_caster,3
33,6,homunculus_baby,5
33,7,secret_gem_of_caster,6
33,7,forbidden_page,3
33,8,forbidden_page,5
33,8,voids_dust,6
33,9,voids_dust,18
33,9,meteor_horseshoe,12
33,10,crystallized_lore,1
34,2,gem_of_caster,3
34,3,gem_of_caster,6
34,4,magic_gem_of_caster,3
34,5,magic_gem_of_caster,6
34,5,forbidden_page,3
34,6,secret_gem_of_caster,3
34,6,forbidden_page,5
34,7,secret_gem_of_caster,6
34,7,ghost_lantern,3
34,8,ghost_lantern,5
34,8,voids_dust,6
34,9,voids_dust,18
34,9,serpent_jewel,10
34,10,crystallized_lore,1
35,2,gem_of_caster,4
35,3,gem_of_caster,8
35,4,magic_gem_of_caster,4
35,5,magic_gem_of_caster,8
35,5,homunculus_baby,4
35,6,secret_gem_of_caster,4
35,6,homunculus_baby,7
35,7,secret_gem_of_caster,8
35,7,voids_dust,7
35,8,voids_dust,13
35,8,eternal_gear,4
35,9,eternal_gear,12
35,9,ghost_lantern,16
35,10,crystallized_lore,1
36,2,gem_of_caster,2
36,3,gem_of_caster,4
36,4,magic_gem_of_caster,2
36,5,magic_gem_of_caster,4
36,5,eternal_gear,2
36,6,secret_gem_of_caster,2
36,6,eternal_gear,4
36,7,secret_gem_of_caster,4
36,7,evil_bone,5
36,8,evil_bone,10
36,8,phoenix_feather,2
36,9,phoenix_feather,5
36,9,heart_of_the_foreign_god,4
36,10,crystallized_lore,1
37,2,gem_of_caster,5
37,3,gem_of_caster,12
37,4,magic_gem_of_caster,5
37,5,magic_gem_of_caster,12
37,5,forbidden_page,5
37,6,secret_gem_of_caster,5
37,6,forbidden_page,10
37,7,secret_gem_of_caster,12
37,7,voids_dust,10
37,8,voids_dust,20
37,8,heart_of_the_foreign_god,3
37,9,heart_of_the_foreign_god,8
37,9,phoenix_feather,20
37,10,crystallized_lore,1
